resistencia,tiempo,VCH1,VCH2
1000,-0.000566,-1.1400000000000001,-1.0
1000,-0.000565,-1.12,-0.98
1000,-0.0005639999999999999,-1.12,-0.98
1000,-0.0005629999999999999,-1.1400000000000001,-1.0
1000,-0.000562,-1.12,-1.0
1000,-0.000561,-1.1400000000000001,-0.98
1000,-0.00056,-1.12,-0.98
1000,-0.0005589999999999999,-1.1400000000000001,-0.98
1000,-0.0005579999999999999,-1.1400000000000001,-0.98
1000,-0.000557,-1.1400000000000001,-1.0
1000,-0.000556,-1.1400000000000001,-1.0
1000,-0.0005549999999999999,-1.12,-0.98
1000,-0.0005539999999999999,-1.12,-1.0
1000,-0.000553,-1.1400000000000001,-1.0
1000,-0.000552,-1.1400000000000001,-1.02
1000,-0.000551,-1.12,-1.0
1000,-0.0005499999999999999,-1.1400000000000001,-1.0
1000,-0.0005489999999999999,-1.1400000000000001,-1.02
1000,-0.000548,-1.1400000000000001,-1.0
1000,-0.000547,-1.12,-1.0
1000,-0.0005459999999999999,-1.1400000000000001,-1.0
1000,-0.0005449999999999999,-1.1400000000000001,-0.98
1000,-0.000544,-1.1400000000000001,-1.0
1000,-0.000543,-1.1400000000000001,-1.0
1000,-0.000542,-1.1400000000000001,-1.0
1000,-0.0005409999999999999,-1.12,-1.0
1000,-0.0005399999999999999,-1.1400000000000001,-1.0
1000,-0.000539,-1.12,-1.02
1000,-0.000538,-1.1400000000000001,-1.0
1000,-0.0005369999999999999,-1.1400000000000001,-1.0
1000,-0.0005359999999999999,-1.16,-1.0
1000,-0.000535,-1.1400000000000001,-1.02
1000,-0.000534,-1.1400000000000001,-1.02
1000,-0.0005329999999999999,-1.1400000000000001,-1.0
1000,-0.0005319999999999999,-1.12,-1.04
1000,-0.0005309999999999999,-1.1400000000000001,-0.98
1000,-0.00053,-1.1400000000000001,-1.02
1000,-0.000529,-1.1400000000000001,-1.12
1000,-0.0005279999999999999,-1.12,-1.0
1000,-0.0005269999999999999,-1.1400000000000001,-1.02
1000,-0.000526,-1.12,-1.0
1000,-0.000525,-1.12,-1.02
1000,-0.0005239999999999999,-1.1400000000000001,-1.0
1000,-0.0005229999999999999,-1.1400000000000001,-1.02
1000,-0.0005219999999999999,-1.1400000000000001,-1.04
1000,-0.000521,-1.1400000000000001,-1.04
1000,-0.00052,-1.1400000000000001,-1.02
1000,-0.0005189999999999999,-1.1400000000000001,-1.02
1000,-0.0005179999999999999,-1.1400000000000001,-1.0
1000,-0.000517,-1.12,-1.02
1000,-0.000516,-1.1400000000000001,-1.02
1000,-0.0005149999999999999,-1.1400000000000001,-1.0
1000,-0.0005139999999999999,-1.1400000000000001,-1.04
1000,-0.000513,-1.1400000000000001,-1.0
1000,-0.000512,-1.12,-1.02
1000,-0.000511,-1.1400000000000001,-1.02
1000,-0.0005099999999999999,-1.1400000000000001,-1.04
1000,-0.0005089999999999999,-1.1400000000000001,-1.04
1000,-0.000508,-1.12,-1.04
1000,-0.000507,-1.1400000000000001,-1.02
1000,-0.0005059999999999999,-1.1400000000000001,-1.02
1000,-0.0005049999999999999,-1.1400000000000001,-1.02
1000,-0.000504,-1.12,-1.02
1000,-0.000503,-1.1400000000000001,-1.02
1000,-0.000502,-1.1400000000000001,-1.02
1000,-0.0005009999999999999,-1.1400000000000001,-1.02
1000,-0.0004999999999999999,-1.12,-1.02
1000,-0.000499,-1.1400000000000001,-1.04
1000,-0.000498,-1.1400000000000001,-1.02
1000,-0.0004969999999999999,-1.12,-1.04
1000,-0.0004959999999999999,-1.1400000000000001,-1.04
1000,-0.000495,-1.12,-1.02
1000,-0.000494,-1.16,-1.02
1000,-0.000493,-1.1400000000000001,-1.06
1000,-0.0004919999999999999,-1.1400000000000001,-1.04
1000,-0.0004909999999999999,-1.1400000000000001,-1.04
1000,-0.00049,-1.1400000000000001,-1.02
1000,-0.000489,-1.1400000000000001,-1.04
1000,-0.00048799999999999994,-1.1400000000000001,-1.04
1000,-0.0004869999999999999,-1.16,-1.02
1000,-0.000486,-1.1400000000000001,-1.06
1000,-0.00048499999999999997,-1.1400000000000001,-1.04
1000,-0.00048399999999999995,-1.12,-0.9400000000000001
1000,-0.0004829999999999999,-1.12,-1.04
1000,-0.0004819999999999999,-1.1400000000000001,-1.04
1000,-0.000481,-1.1400000000000001,-1.02
1000,-0.00047999999999999996,-1.1400000000000001,-1.04
1000,-0.00047899999999999993,-1.1400000000000001,-1.04
1000,-0.0004779999999999999,-1.1400000000000001,-1.02
1000,-0.000477,-1.1400000000000001,-1.04
1000,-0.00047599999999999997,-1.1400000000000001,-1.04
1000,-0.00047499999999999994,-1.1400000000000001,-1.04
1000,-0.0004739999999999999,-1.1400000000000001,-1.06
1000,-0.000473,-1.1400000000000001,-1.04
1000,-0.000472,-1.1400000000000001,-1.04
1000,-0.00047099999999999996,-1.1400000000000001,-1.04
1000,-0.00046999999999999993,-1.1400000000000001,-1.06
1000,-0.0004689999999999999,-1.1400000000000001,-1.06
1000,-0.000468,-1.1400000000000001,-1.04
1000,-0.00046699999999999997,-1.1400000000000001,-1.06
1000,-0.00046599999999999994,-1.1400000000000001,-1.06
1000,-0.0004649999999999999,-1.1400000000000001,-1.06
1000,-0.000464,-1.1400000000000001,-1.04
1000,-0.000463,-1.1400000000000001,-1.04
1000,-0.00046199999999999995,-1.1400000000000001,-1.04
1000,-0.00046099999999999993,-1.12,-1.04
1000,-0.0004599999999999999,-1.1400000000000001,-1.04
1000,-0.000459,-1.1400000000000001,-1.04
1000,-0.00045799999999999997,-1.1400000000000001,-1.04
1000,-0.00045699999999999994,-1.1400000000000001,-1.06
1000,-0.0004559999999999999,-1.1400000000000001,-1.04
1000,-0.000455,-1.1400000000000001,-1.06
1000,-0.000454,-1.1400000000000001,-1.04
1000,-0.00045299999999999995,-1.1400000000000001,-1.06
1000,-0.00045199999999999993,-1.1400000000000001,-1.06
1000,-0.0004509999999999999,-1.1400000000000001,-1.06
1000,-0.00045,-1.12,-1.06
1000,-0.00044899999999999996,-1.12,-1.06
1000,-0.00044799999999999994,-1.1400000000000001,-1.06
1000,-0.0004469999999999999,-1.1400000000000001,-1.04
1000,-0.000446,-1.1400000000000001,-1.06
1000,-0.000445,-1.12,-1.04
1000,-0.00044399999999999995,-1.1400000000000001,-1.06
1000,-0.0004429999999999999,-1.16,-1.04
1000,-0.0004419999999999999,-1.1400000000000001,-1.06
1000,-0.000441,-1.1400000000000001,-1.08
1000,-0.00043999999999999996,-1.1400000000000001,-1.1
1000,-0.00043899999999999994,-1.1400000000000001,-1.06
1000,-0.0004379999999999999,-1.1400000000000001,-1.06
1000,-0.000437,-1.12,-1.06
1000,-0.00043599999999999997,-1.1400000000000001,-1.06
1000,-0.00043499999999999995,-1.1400000000000001,-1.06
1000,-0.0004339999999999999,-1.1400000000000001,-1.06
1000,-0.0004329999999999999,-1.1400000000000001,-1.08
1000,-0.000432,-1.1400000000000001,-1.04
1000,-0.00043099999999999996,-1.12,-1.08
1000,-0.00042999999999999994,-1.1400000000000001,-1.06
1000,-0.0004289999999999999,-1.1400000000000001,-1.08
1000,-0.000428,-1.12,-1.06
1000,-0.00042699999999999997,-1.1400000000000001,-1.08
1000,-0.00042599999999999995,-1.1400000000000001,-1.08
1000,-0.0004249999999999999,-1.1400000000000001,-1.06
1000,-0.000424,-1.1400000000000001,-1.08
1000,-0.000423,-1.1400000000000001,-1.06
1000,-0.00042199999999999996,-1.12,-1.06
1000,-0.00042099999999999993,-1.1400000000000001,-1.06
1000,-0.0004199999999999999,-1.1400000000000001,-1.06
1000,-0.000419,-1.12,-1.06
1000,-0.00041799999999999997,-1.1400000000000001,-1.08
1000,-0.00041699999999999994,-1.1400000000000001,-1.06
1000,-0.0004159999999999999,-1.1400000000000001,-1.08
1000,-0.000415,-1.12,-1.08
1000,-0.000414,-1.1400000000000001,-1.04
1000,-0.00041299999999999996,-1.1400000000000001,-1.08
1000,-0.00041199999999999993,-1.1400000000000001,-1.06
1000,-0.0004109999999999999,-1.1400000000000001,-1.06
1000,-0.00041,-1.12,-1.08
1000,-0.00040899999999999997,-1.1400000000000001,-1.06
1000,-0.00040799999999999994,-1.1400000000000001,-1.08
1000,-0.0004069999999999999,-1.1400000000000001,-1.06
1000,-0.000406,-1.1400000000000001,-1.06
1000,-0.000405,-1.1400000000000001,-1.08
1000,-0.00040399999999999995,-1.12,-1.08
1000,-0.00040299999999999993,-1.1400000000000001,-1.06
1000,-0.0004019999999999999,-1.1400000000000001,-1.08
1000,-0.000401,-1.12,-1.06
1000,-0.00039999999999999996,-1.1400000000000001,-1.08
1000,-0.00039899999999999994,-1.1400000000000001,-1.06
1000,-0.0003979999999999999,-1.1400000000000001,-1.06
1000,-0.000397,-1.16,-1.08
1000,-0.000396,-1.1400000000000001,-1.06
1000,-0.00039499999999999995,-1.12,-1.04
1000,-0.00039399999999999993,-1.12,-1.08
1000,-0.0003929999999999999,-1.12,-1.08
1000,-0.000392,-1.1400000000000001,-1.08
1000,-0.00039099999999999996,-1.1400000000000001,-1.08
1000,-0.00038999999999999994,-1.12,-1.1
1000,-0.0003889999999999999,-1.1400000000000001,-1.04
1000,-0.000388,-1.1400000000000001,-1.08
1000,-0.000387,-1.1400000000000001,-1.06
1000,-0.00038599999999999995,-1.1400000000000001,-1.08
1000,-0.0003849999999999999,-1.12,-1.06
1000,-0.0003839999999999999,-1.12,-1.08
1000,-0.000383,-1.1400000000000001,-1.08
1000,-0.00038199999999999996,-1.1400000000000001,-1.08
1000,-0.00038099999999999994,-1.1400000000000001,-1.06
1000,-0.0003799999999999999,-1.12,-1.06
1000,-0.000379,-1.1400000000000001,-1.08
1000,-0.00037799999999999997,-1.1400000000000001,-1.08
1000,-0.00037699999999999995,-1.1400000000000001,-1.1
1000,-0.0003759999999999999,-1.1400000000000001,-1.08
1000,-0.000375,-1.1400000000000001,-1.08
1000,-0.000374,-1.1400000000000001,-1.08
1000,-0.00037299999999999996,-1.1400000000000001,-1.08
1000,-0.00037199999999999993,-1.1400000000000001,-1.08
1000,-0.0003709999999999999,-1.1400000000000001,-1.08
1000,-0.00037,-1.1400000000000001,-1.08
1000,-0.00036899999999999997,-1.16,-1.08
1000,-0.00036799999999999995,-1.16,-1.06
1000,-0.0003669999999999999,-1.1400000000000001,-1.08
1000,-0.000366,-1.12,-1.08
1000,-0.000365,-1.12,-1.1
1000,-0.00036399999999999996,-1.12,-1.08
1000,-0.00036299999999999993,-1.1400000000000001,-1.08
1000,-0.0003619999999999999,-1.1400000000000001,-1.08
1000,-0.000361,-1.1400000000000001,-1.08
1000,-0.00035999999999999997,-1.1400000000000001,-1.08
1000,-0.00035899999999999994,-1.1400000000000001,-1.1
1000,-0.0003579999999999999,-1.1400000000000001,-1.08
1000,-0.000357,-1.1400000000000001,-1.08
1000,-0.000356,-1.1400000000000001,-1.08
1000,-0.00035499999999999996,-1.1400000000000001,-1.08
1000,-0.00035399999999999993,-1.1400000000000001,-1.08
1000,-0.0003529999999999999,-1.1400000000000001,-1.08
1000,-0.000352,-1.12,-1.06
1000,-0.00035099999999999997,-1.1400000000000001,-1.06
1000,-0.00034999999999999994,-1.12,-1.08
1000,-0.0003489999999999999,-1.1400000000000001,-1.08
1000,-0.000348,-1.1400000000000001,-1.08
1000,-0.000347,-1.16,-1.08
1000,-0.00034599999999999995,-1.1400000000000001,-1.08
1000,-0.00034499999999999993,-1.1400000000000001,-1.08
1000,-0.0003439999999999999,-1.12,-1.1
1000,-0.000343,-1.1400000000000001,-1.1
1000,-0.00034199999999999996,-1.1400000000000001,-1.08
1000,-0.00034099999999999994,-1.12,-1.08
1000,-0.0003399999999999999,-1.1400000000000001,-1.08
1000,-0.000339,-1.1400000000000001,-1.08
1000,-0.000338,-1.1400000000000001,-1.08
1000,-0.00033699999999999995,-1.1400000000000001,-1.08
1000,-0.00033599999999999993,-1.1400000000000001,-1.08
1000,-0.000335,-1.1400000000000001,-1.1
1000,-0.000334,-1.12,-1.08
1000,-0.00033299999999999996,-1.1400000000000001,-1.08
1000,-0.00033199999999999994,-1.1400000000000001,-1.1
1000,-0.0003309999999999999,-1.12,-1.08
1000,-0.00033,-1.12,-1.08
1000,-0.000329,-1.12,-1.0
1000,-0.00032799999999999995,-1.1400000000000001,-1.08
1000,-0.0003269999999999999,-1.12,-1.1
1000,-0.000326,-1.1400000000000001,-1.08
1000,-0.000325,-1.12,-1.1
1000,-0.00032399999999999996,-1.1400000000000001,-1.1
1000,-0.00032299999999999994,-1.12,-1.08
1000,-0.0003219999999999999,-1.1400000000000001,-1.1
1000,-0.000321,-1.1400000000000001,-1.08
1000,-0.00031999999999999997,-1.16,-1.1
1000,-0.00031899999999999995,-1.1400000000000001,-1.1
1000,-0.0003179999999999999,-1.1400000000000001,-1.1
1000,-0.000317,-1.1400000000000001,-1.12
1000,-0.000316,-1.1400000000000001,-1.08
1000,-0.00031499999999999996,-1.1400000000000001,-1.1
1000,-0.00031399999999999993,-1.1400000000000001,-1.1
1000,-0.0003129999999999999,-1.12,-1.08
1000,-0.000312,-1.1400000000000001,-1.1
1000,-0.00031099999999999986,-1.1400000000000001,-1.1
1000,-0.00030999999999999995,-1.1400000000000001,-1.1
1000,-0.00030900000000000003,-1.16,-1.08
1000,-0.0003079999999999999,-1.12,-1.08
1000,-0.000307,-1.1400000000000001,-1.08
1000,-0.00030600000000000007,-1.1400000000000001,-1.06
1000,-0.00030499999999999993,-1.1400000000000001,-1.1
1000,-0.000304,-1.1400000000000001,-1.1
1000,-0.0003029999999999999,-1.12,-1.1
1000,-0.00030199999999999997,-1.1400000000000001,-1.1
1000,-0.00030100000000000005,-1.1400000000000001,-1.06
1000,-0.0002999999999999999,-1.1400000000000001,-1.06
1000,-0.000299,-1.1400000000000001,-1.1400000000000001
1000,-0.00029799999999999987,-1.1400000000000001,-1.1
1000,-0.00029699999999999996,-1.1400000000000001,-1.1
1000,-0.00029600000000000004,-1.1400000000000001,-1.1
1000,-0.0002949999999999999,-1.1400000000000001,-1.1
1000,-0.000294,-1.1400000000000001,-1.1
1000,-0.00029299999999999986,-1.1400000000000001,-1.08
1000,-0.00029199999999999994,-1.12,-1.1
1000,-0.000291,-1.1400000000000001,-1.08
1000,-0.0002899999999999999,-1.1400000000000001,-1.1
1000,-0.000289,-1.1400000000000001,-1.1
1000,-0.00028800000000000006,-1.1400000000000001,-1.1
1000,-0.00028699999999999993,-1.1400000000000001,-1.1
1000,-0.000286,-1.16,-1.06
1000,-0.0002849999999999999,-1.1400000000000001,-1.1
1000,-0.00028399999999999996,-1.1400000000000001,-1.04
1000,-0.00028300000000000005,-1.1400000000000001,-1.1
1000,-0.0002819999999999999,-1.1400000000000001,-1.1
1000,-0.000281,-1.1400000000000001,-1.08
1000,-0.00027999999999999987,-1.1400000000000001,-1.1
1000,-0.00027899999999999995,-1.1400000000000001,-1.1
1000,-0.00027800000000000004,-1.1400000000000001,-1.08
1000,-0.0002769999999999999,-1.1400000000000001,-1.08
1000,-0.000276,-1.1400000000000001,-1.08
1000,-0.00027499999999999985,-1.1400000000000001,-1.12
1000,-0.00027399999999999994,-1.1400000000000001,-1.1
1000,-0.000273,-1.1400000000000001,-1.1
1000,-0.0002719999999999999,-1.12,-1.1
1000,-0.000271,-1.1400000000000001,-1.1
1000,-0.00027000000000000006,-1.1400000000000001,-1.1
1000,-0.0002689999999999999,-1.1400000000000001,-1.1
1000,-0.000268,-1.1400000000000001,-1.1
1000,-0.0002669999999999999,-1.1400000000000001,-1.08
1000,-0.00026599999999999996,-1.1400000000000001,-1.1
1000,-0.00026500000000000004,-1.1400000000000001,-1.1400000000000001
1000,-0.0002639999999999999,-1.1400000000000001,-1.1
1000,-0.000263,-1.1400000000000001,-1.1
1000,-0.00026199999999999986,-1.1400000000000001,-1.08
1000,-0.00026099999999999995,-1.1400000000000001,-1.1400000000000001
1000,-0.00026000000000000003,-1.1400000000000001,-1.12
1000,-0.0002589999999999999,-1.1400000000000001,-1.1
1000,-0.000258,-1.16,-1.1
1000,-0.00025700000000000007,-1.1400000000000001,-1.1
1000,-0.00025599999999999993,-1.12,-1.06
1000,-0.000255,-1.1400000000000001,-1.1
1000,-0.0002539999999999999,-1.12,-1.12
1000,-0.00025299999999999997,-1.12,-1.12
1000,-0.00025200000000000005,-1.1400000000000001,-1.1
1000,-0.0002509999999999999,-1.1400000000000001,-1.1
1000,-0.00025,-1.1400000000000001,-1.1
1000,-0.00024899999999999987,-1.16,-1.1
1000,-0.00024799999999999996,-1.1400000000000001,-1.1
1000,-0.00024700000000000004,-1.12,-1.12
1000,-0.0002459999999999999,-1.1400000000000001,-1.12
1000,-0.000245,-1.1400000000000001,-1.12
1000,-0.00024399999999999986,-1.1400000000000001,-1.1
1000,-0.00024299999999999994,-1.12,-1.08
1000,-0.00024200000000000003,-1.1400000000000001,-1.12
1000,-0.0002409999999999999,-1.1400000000000001,-1.1
1000,-0.00023999999999999998,-1.1400000000000001,-1.04
1000,-0.00023900000000000006,-1.1400000000000001,-1.1
1000,-0.00023799999999999993,-1.12,-1.12
1000,-0.00023700000000000001,-1.1400000000000001,-1.12
1000,-0.00023599999999999988,-1.1400000000000001,-1.1
1000,-0.00023499999999999997,-1.12,-1.1400000000000001
1000,-0.00023400000000000005,-1.1400000000000001,-1.1
1000,-0.00023299999999999992,-1.1400000000000001,-1.1400000000000001
1000,-0.000232,-1.1400000000000001,-1.1
1000,-0.00023099999999999987,-1.1400000000000001,-1.12
1000,-0.00022999999999999995,-1.1400000000000001,-1.1
1000,-0.00022900000000000004,-1.12,-1.12
1000,-0.0002279999999999999,-1.1400000000000001,-1.1
1000,-0.000227,-1.1400000000000001,-1.1
1000,-0.00022599999999999986,-1.1400000000000001,-1.1
1000,-0.00022499999999999994,-1.1400000000000001,-1.1
1000,-0.00022400000000000002,-1.1400000000000001,-1.12
1000,-0.0002229999999999999,-1.1400000000000001,-1.1
1000,-0.00022199999999999998,-1.1400000000000001,-1.1400000000000001
1000,-0.00022100000000000006,-1.1400000000000001,-1.12
1000,-0.00021999999999999993,-1.1400000000000001,-1.1
1000,-0.000219,-1.1400000000000001,-1.1
1000,-0.00021799999999999988,-1.16,-1.12
1000,-0.00021699999999999996,-1.1400000000000001,-1.12
1000,-0.00021600000000000005,-1.1400000000000001,-1.1
1000,-0.0002149999999999999,-1.1400000000000001,-1.12
1000,-0.000214,-1.12,-1.12
1000,-0.00021299999999999986,-1.1400000000000001,-1.1
1000,-0.00021199999999999995,-1.1400000000000001,-1.12
1000,-0.00021100000000000003,-1.1400000000000001,-1.02
1000,-0.0002099999999999999,-1.1400000000000001,-1.08
1000,-0.00020899999999999998,-1.1400000000000001,-1.1400000000000001
1000,-0.00020800000000000007,-1.1400000000000001,-1.12
1000,-0.00020699999999999994,-1.1400000000000001,-1.1
1000,-0.00020600000000000002,-1.12,-1.12
1000,-0.0002049999999999999,-1.12,-1.12
1000,-0.00020399999999999997,-1.1400000000000001,-1.12
1000,-0.00020300000000000006,-1.1400000000000001,-1.12
1000,-0.00020199999999999992,-1.1400000000000001,-1.12
1000,-0.000201,-1.1400000000000001,-1.12
1000,-0.00019999999999999987,-1.1400000000000001,-1.12
1000,-0.00019899999999999996,-1.1400000000000001,-1.12
1000,-0.00019800000000000004,-1.12,-1.12
1000,-0.0001969999999999999,-1.1400000000000001,-1.1
1000,-0.000196,-1.1400000000000001,-1.1
1000,-0.00019499999999999986,-1.1400000000000001,-1.06
1000,-0.00019399999999999995,-1.1400000000000001,-1.12
1000,-0.00019300000000000003,-1.1400000000000001,-1.1
1000,-0.0001919999999999999,-1.1400000000000001,-1.1
1000,-0.00019099999999999998,-1.1400000000000001,-1.1
1000,-0.00019000000000000006,-1.16,-1.08
1000,-0.00018899999999999993,-1.1400000000000001,-1.1400000000000001
1000,-0.00018800000000000002,-1.1400000000000001,-1.1400000000000001
1000,-0.00018699999999999988,-1.1400000000000001,-1.04
1000,-0.00018599999999999997,-1.1400000000000001,-1.12
1000,-0.00018500000000000005,-1.1400000000000001,-1.12
1000,-0.00018399999999999992,-1.16,-1.12
1000,-0.000183,-1.16,-1.12
1000,-0.00018199999999999987,-1.1400000000000001,-1.1
1000,-0.00018099999999999995,-1.1400000000000001,-1.1
1000,-0.00018000000000000004,-1.1400000000000001,-1.1
1000,-0.0001789999999999999,-1.1400000000000001,-1.1
1000,-0.000178,-1.1400000000000001,-1.12
1000,-0.00017699999999999986,-1.1400000000000001,-1.1400000000000001
1000,-0.00017599999999999994,-1.1400000000000001,-1.1400000000000001
1000,-0.00017500000000000003,-1.1400000000000001,-1.1
1000,-0.0001739999999999999,-1.1400000000000001,-1.12
1000,-0.00017299999999999998,-1.1400000000000001,-1.12
1000,-0.00017200000000000006,-1.1400000000000001,-1.12
1000,-0.00017099999999999993,-1.1400000000000001,-1.12
1000,-0.00017,-1.1400000000000001,-1.1
1000,-0.00016899999999999988,-1.1400000000000001,-1.1400000000000001
1000,-0.00016799999999999996,-1.1400000000000001,-1.1
1000,-0.00016700000000000005,-1.1400000000000001,-1.12
1000,-0.00016599999999999991,-1.1400000000000001,-1.1400000000000001
1000,-0.000165,-1.1400000000000001,-1.12
1000,-0.00016399999999999987,-1.1400000000000001,-1.1400000000000001
1000,-0.00016299999999999995,-1.1400000000000001,-1.12
1000,-0.00016200000000000003,-1.1400000000000001,-1.12
1000,-0.0001609999999999999,-1.1400000000000001,-1.12
1000,-0.00015999999999999999,-1.1400000000000001,-1.12
1000,-0.00015900000000000007,-1.1400000000000001,-1.12
1000,-0.00015799999999999994,-1.1400000000000001,-1.12
1000,-0.00015700000000000002,-1.1400000000000001,-1.12
1000,-0.0001559999999999999,-1.1400000000000001,-1.1400000000000001
1000,-0.00015499999999999997,-1.1400000000000001,-1.12
1000,-0.00015400000000000006,-1.1400000000000001,-1.1400000000000001
1000,-0.00015299999999999992,-1.1400000000000001,-1.12
1000,-0.000152,-1.1400000000000001,-1.12
1000,-0.00015099999999999988,-1.1400000000000001,-1.1
1000,-0.00014999999999999996,-1.1400000000000001,-1.1400000000000001
1000,-0.00014900000000000004,-1.1400000000000001,-1.12
1000,-0.0001479999999999999,-1.1400000000000001,-1.12
1000,-0.000147,-1.16,-1.12
1000,-0.00014599999999999986,-1.12,-1.12
1000,-0.00014499999999999995,-1.1400000000000001,-1.1400000000000001
1000,-0.00014400000000000003,-1.16,-1.12
1000,-0.0001429999999999999,-1.1400000000000001,-1.12
1000,-0.00014199999999999998,-1.1400000000000001,-1.12
1000,-0.00014100000000000007,-1.1400000000000001,-1.12
1000,-0.00013999999999999993,-1.1400000000000001,-1.1400000000000001
1000,-0.00013900000000000002,-1.1400000000000001,-1.12
1000,-0.00013799999999999988,-1.1400000000000001,-1.1400000000000001
1000,-0.00013699999999999997,-1.1400000000000001,-1.12
1000,-0.00013600000000000005,-1.12,-1.1400000000000001
1000,-0.00013499999999999992,-1.1400000000000001,-1.1
1000,-0.000134,-1.1400000000000001,-1.12
1000,-0.00013299999999999987,-1.12,-1.12
1000,-0.00013199999999999996,-1.1400000000000001,-1.16
1000,-0.00013100000000000004,-1.1400000000000001,-1.12
1000,-0.0001299999999999999,-1.1400000000000001,-1.1400000000000001
1000,-0.000129,-1.1400000000000001,-1.1
1000,-0.00012799999999999986,-1.1400000000000001,-1.12
1000,-0.00012699999999999994,-1.16,-1.12
1000,-0.00012600000000000003,-1.1400000000000001,-1.1
1000,-0.0001249999999999999,-1.16,-1.12
1000,-0.00012399999999999998,-1.1400000000000001,-1.08
1000,-0.00012300000000000006,-1.1400000000000001,-1.12
1000,-0.00012199999999999993,-1.1400000000000001,-1.1
1000,-0.00012100000000000001,-1.1400000000000001,-1.16
1000,-0.00011999999999999988,-1.1400000000000001,-1.1
1000,-0.00011899999999999997,-1.1400000000000001,-1.12
1000,-0.00011800000000000005,-1.1400000000000001,-1.12
1000,-0.00011699999999999992,-1.1400000000000001,-1.12
1000,-0.000116,-1.1400000000000001,-1.12
1000,-0.00011499999999999987,-1.12,-1.12
1000,-0.00011399999999999995,-1.1400000000000001,-1.12
1000,-0.00011300000000000004,-1.1400000000000001,-1.12
1000,-0.0001119999999999999,-1.1400000000000001,-1.12
1000,-0.00011099999999999999,-1.1400000000000001,-1.12
1000,-0.00011000000000000007,-1.1400000000000001,-1.12
1000,-0.00010899999999999994,-1.1400000000000001,-1.12
1000,-0.00010800000000000002,-1.1400000000000001,-1.12
1000,-0.00010699999999999989,-1.1400000000000001,-1.12
1000,-0.00010599999999999997,-1.1400000000000001,-1.1400000000000001
1000,-0.00010500000000000006,-1.12,-1.1400000000000001
1000,-0.00010399999999999993,-1.1400000000000001,-1.1400000000000001
1000,-0.00010300000000000001,-1.1400000000000001,-1.12
1000,-0.00010199999999999988,-1.1400000000000001,-1.12
1000,-0.00010099999999999996,-1.1400000000000001,-1.1
1000,-0.00010000000000000005,-1.1400000000000001,-1.1400000000000001
1000,-9.899999999999991e-05,-1.1400000000000001,-1.12
1000,-9.8e-05,-1.1400000000000001,-1.12
1000,-9.699999999999986e-05,-1.1400000000000001,-1.1400000000000001
1000,-9.599999999999995e-05,-1.1400000000000001,-1.1400000000000001
1000,-9.500000000000003e-05,-1.16,-1.1400000000000001
1000,-9.39999999999999e-05,-1.1400000000000001,-1.12
1000,-9.299999999999998e-05,-1.1400000000000001,-1.1400000000000001
1000,-9.200000000000007e-05,-1.1400000000000001,-1.1400000000000001
1000,-9.099999999999994e-05,-1.1400000000000001,-1.12
1000,-9.000000000000002e-05,-1.12,-1.1400000000000001
1000,-8.899999999999989e-05,-1.1400000000000001,-1.12
1000,-8.799999999999997e-05,-1.1400000000000001,-1.12
1000,-8.700000000000005e-05,-1.1400000000000001,-1.12
1000,-8.599999999999992e-05,-1.1400000000000001,-1.1
1000,-8.5e-05,-1.1400000000000001,-1.12
1000,-8.399999999999987e-05,-1.1400000000000001,-1.1400000000000001
1000,-8.299999999999996e-05,-1.1400000000000001,-1.12
1000,-8.200000000000004e-05,-1.1400000000000001,-1.1400000000000001
1000,-8.099999999999991e-05,-1.1400000000000001,-1.1400000000000001
1000,-7.999999999999999e-05,-1.16,-1.1400000000000001
1000,-7.900000000000008e-05,-1.16,-1.12
